,time,FIPS,predicted
390,55,34021,3253.214922761837
391,56,34021,3253.214922761837
392,1,34023,16.623362975712322
393,2,34023,22.731481174458153
394,3,34023,30.814975581000418
395,4,34023,41.41282143565665
396,5,34023,55.17739629942006
397,6,34023,72.88805664520658
398,7,34023,95.46335274791306
399,8,34023,123.97083785727663
400,9,34023,159.63328224318911
401,10,34023,203.83000425816525
402,11,34023,258.092000115022
403,12,34023,324.0896119101247
404,13,34023,403.61163674045076
405,14,34023,498.53506015604427
406,15,34023,610.7849981069977
407,16,34023,742.2849461026899
408,17,34023,894.8980437708667
409,18,34023,1070.3607363005135
410,19,34023,1270.2109086985324
411,20,34023,1495.7132323032713
412,21,34023,1747.7850376937663
413,22,34023,2026.9264551581487
414,23,34023,2333.1587890947376
415,24,34023,2665.975072664544
416,25,34023,3024.306456556653
417,26,34023,3406.5075145979085
418,27,34023,3810.362716563468
419,28,34023,4233.115266648207
420,29,34023,4671.51829873792
421,30,34023,5121.907138909958
422,31,34023,5580.290084839018
423,32,34023,6042.454007419519
424,33,34023,6504.0801425062455
425,34,34023,6960.864786191218
426,35,34023,7408.639289354747
427,36,34023,7843.483792731707
428,37,34023,8261.82954863317
429,38,34023,8660.545406188381
430,39,34023,9037.005033560872
431,40,34023,9389.132632687091
432,41,34023,9715.4261768233
433,42,34023,10014.958472076949
434,43,34023,10287.357519887577
435,44,34023,10532.768659985475
436,45,34023,10751.801743832515
437,46,34023,10945.467091168211
438,47,34023,11115.104205650481
439,48,34023,11262.307181487084
440,49,34023,11388.85045306646
441,50,34023,11496.618070571205
442,51,34023,11587.539082263782
443,52,34023,11663.530927690746
444,53,34023,11726.452052310946
445,54,34023,11778.064293045136
446,55,34023,11820.004995915628
447,56,34023,11853.768339330329
448,1,34025,464.3126935985854
449,2,34025,517.102304598792
450,3,34025,574.3056722797565
451,4,34025,636.0889432701618
452,5,34025,702.6003850063607
453,6,34025,773.9674753647525
454,7,34025,850.2940520534713
455,8,34025,931.6575745317823
456,9,34025,1018.1065527862272
457,10,34025,1109.658197678858
458,11,34025,1206.2963467029
459,12,34025,1307.9697167753068
460,13,34025,1414.590532140533
461,14,34025,1526.0335705715636
462,15,34025,1642.1356648899794
463,16,34025,1762.6956894853795
464,17,34025,1887.475053134932
465,18,34025,2016.1987101829982
466,19,34025,2148.5566922489897
467,20,34025,2284.206152327106
468,21,34025,2422.773902683614
469,22,34025,2563.859417618342
470,23,34025,2707.0382622141456
471,24,34025,2851.8658989238284
472,25,34025,2997.881815497467
473,26,34025,3144.613910570981
474,27,34025,3291.583067425196
475,28,34025,3438.307842151965
476,29,34025,3584.309189854678
477,30,34025,3729.115151641205
478,31,34025,3872.2654260633963
479,32,34025,4013.3157512925154
480,33,34025,4151.8420286171495
481,34,34025,4287.444123683924
482,35,34025,4419.749289102828
483,36,34025,4548.415160401452
484,37,34025,4673.132286598869
485,38,34025,4793.626166620889
486,39,34025,4909.658773121312
487,40,34025,5021.0295557314585
488,41,34025,5127.575926060396
489,42,34025,5229.173236651873
490,43,34025,5325.734275333192
491,44,34025,5417.208304756251
492,45,34025,5503.5796842554455
493,46,34025,5584.866117292632
494,47,34025,5661.116572627644
495,48,34025,5732.408930887502
496,49,34025,5798.847410392872
497,50,34025,5860.559826960519
498,51,34025,5917.69474199561
499,52,34025,5970.418551609964
500,53,34025,6018.912566871434
501,54,34025,6063.370131746137
502,55,34025,6103.993820996217
503,56,34025,6140.992755406959
504,1,34027,467.04180355686776
505,2,34027,517.4688078597254
506,3,34027,571.8149342323345
507,4,34027,630.1982371247387
508,5,34027,692.7188702707704
509,6,34027,759.4567976849029
510,7,34027,830.4696086179291
511,8,34027,905.7904795865315
512,9,34027,985.4263265967268
513,10,34027,1069.3561896961967
514,11,34027,1157.529889978277
515,12,34027,1249.8669961113458
516,13,34027,1346.2561334018658
517,14,34027,1446.5546633687795
518,15,34027,1550.588755893639
519,16,34027,1658.1538693268742
520,17,34027,1769.0156466157648
521,18,34027,1882.9112277379795
522,19,34027,1999.5509706599782
523,20,34027,2118.6205648909017
524,21,34027,2239.783513677361
525,22,34027,2362.683953192816
526,23,34027,2486.9497699227736
527,24,34027,2612.1959710285987
528,25,34027,2738.0282569657234
529,26,34027,2864.046741190355
530,27,34027,2989.8497585377477
531,28,34027,3115.0377018869312
532,29,34027,3239.2168260976837
533,30,34027,3362.0029589333794
534,31,34027,3483.0250607473918
535,32,34027,3601.9285780521586
536,33,34027,3718.3785406139846
537,34,34027,3832.062357295669
538,35,34027,3942.6922723472317
539,36,34027,4050.0074510435716
540,37,34027,4153.775671290971
541,38,34027,4253.794605865691
542,39,34027,4349.892688097362
543,40,34027,4441.929561860453
544,41,34027,4529.796124490651
545,42,34027,4613.414178517233
546,43,34027,4692.735714734547
547,44,34027,4767.74185498823
548,45,34027,4838.441488014295
549,46,34027,4904.869635661965
550,47,34027,4967.085589804892
551,48,34027,5025.170862182018
552,49,34027,5079.226990320536
553,50,34027,5129.373242618525
554,51,34027,5175.74426466806
555,52,34027,5218.487707066629
556,53,34027,5257.7618723981695
557,54,34027,5293.733415880891
558,55,34027,5326.575130501353
559,56,34027,5356.4638434114295
560,1,34029,409.13509266775674
561,2,34029,458.1765403688476
562,3,34029,511.6413489961296
563,4,34029,569.7341255898687
564,5,34029,632.6449875289429
565,6,34029,700.5463548563099
566,7,34029,773.5897223720965
567,8,34029,851.9024657480845
568,9,34029,935.5847395076959
569,10,34029,1024.706527185492
570,11,34029,1119.3049051767744
571,12,34029,1219.3815815865387
572,13,34029,1324.900769697731
573,14,34029,1435.7874524513043
574,15,34029,1551.9260895591412
575,16,34029,1673.1598125968205
576,17,34029,1799.2901457362552
577,18,34029,1930.077280816301
578,19,34029,2065.2409253962396
579,20,34029,2204.4617315179385
580,21,34029,2347.3833013788503
581,22,34029,2493.614754279625
582,23,34029,2642.733827366518
583,24,34029,2794.2904711595784
584,25,34029,2947.810889961687
585,26,34029,3102.801967288777
586,27,34029,3258.756007733762
587,28,34029,3415.1557194299344
588,29,34029,3571.47935572698
589,30,34029,3727.2059309988003
590,31,34029,3881.820423777197
591,32,34029,4034.818880700643
592,33,34029,4185.713337074056
593,34,34029,4334.036474084756
594,35,34029,4479.345938785284
595,36,34029,4621.22826065589
596,37,34029,4759.302307672635
597,38,34029,4893.222235066578
598,39,34029,5022.679891072465
599,40,34029,5147.406655619221
600,41,34029,5267.1746997894315
601,42,34029,5381.797665652855
602,43,34029,5491.130777455428
603,44,34029,5595.070405837524
604,45,34029,5693.553116512019
605,46,34029,5786.554243440243
606,47,34029,5874.086033831318
607,48,34029,5956.195418133855
608,49,34029,6032.96146251275
609,50,34029,6104.492564080491
610,51,34029,6170.923450401224
611,52,34029,6232.41204456892
612,53,34029,6289.136255579258
613,54,34029,6341.290750901649
614,55,34029,6389.083764272999
615,56,34029,6432.733986957336
616,1,34031,60.565321618270765
617,2,34031,77.42702290936559
618,3,34031,98.33055065263261
619,4,34031,124.05760605173852
620,5,34031,155.49256382549493
621,6,34031,193.62442333375398
622,7,34031,239.5458519823165
623,8,34031,294.44872878701466
624,9,34031,359.6156368519773
625,10,34031,436.4068333845834
626,11,34031,526.2423476178702
627,12,34031,630.579021141404
628,13,34031,750.8825092646142
629,14,34031,888.5945005227995
630,15,34031,1045.0956752785364
631,16,34031,1221.6652013137145
632,17,34031,1419.4378392685785
633,18,34031,1639.3599865877095
634,19,34031,1882.146207022048
635,20,34031,2148.2379556203646
636,21,34031,2437.7662999956137
637,22,34031,2750.5204439454938
638,23,34031,3085.923770073041
639,24,34031,3443.0189302191966
640,25,34031,3820.4632289075994
641,26,34031,4216.535174885966
642,27,34031,4629.152634993284
643,28,34031,5055.902534542505
644,29,34031,5494.081535310051
645,30,34031,5940.746615098891
646,31,34031,6392.774001645176
647,32,34031,6846.924507095107
648,33,34031,7299.912992753931
649,34,34031,7748.479487377866
650,35,34031,8189.459399175973
651,36,34031,8619.850307269307
652,37,34031,9036.872989679217
653,38,34031,9438.024630978474
654,39,34031,9821.122535328284
655,40,34031,10184.337125739537
656,41,34031,10526.213510082398
657,42,34031,10845.68140880442
658,43,34031,11142.05373898532
659,44,34031,11415.014607089215
660,45,34031,11664.597855530352
661,46,34031,11891.157618387868
662,47,34031,12095.332558072354
663,48,34031,12278.005572904995
664,49,34031,12440.260787312127
665,50,34031,12583.339569327161
666,51,34031,12708.597176711237
667,52,34031,12817.461429048475
668,53,34031,12911.39455642326
669,54,34031,12991.859104090638
670,55,34031,13060.288494516952
671,56,34031,13118.06257907981
672,1,34035,411.1925880838149
673,2,34035,443.1595360112722
674,3,34035,476.8652604804834
675,4,34035,512.3369912515737
676,5,34035,549.5965161877479
677,6,34035,588.6597746922931
