,time,FIPS,predicted
394,3,34023,211.6732236885942
395,4,34023,257.91747273940194
396,5,34023,312.42133375810255
397,6,34023,376.2355379580538
398,7,34023,450.4567426558426
399,8,34023,536.2116916792908
400,9,34023,634.6379418264079
401,10,34023,746.8612944428377
402,11,34023,873.9702326908625
403,12,34023,1016.987836112215
404,13,34023,1176.841816407746
405,14,34023,1354.3334824767157
406,15,34023,1550.1065884129448
407,16,34023,1764.6171349229091
408,17,34023,1998.1052726387838
409,18,34023,2250.570486470337
410,19,34023,2521.751216927513
411,20,34023,2811.1099933940372
412,21,34023,3117.825014995317
413,22,34023,3440.788919871468
414,23,34023,3778.6152398547515
415,24,34023,4129.652754725842
416,25,34023,4492.007651356774
417,26,34023,4863.573073421041
418,27,34023,5242.065333647175
419,28,34023,5625.065769845068
420,29,34023,6010.066974402497
421,30,34023,6394.521929009119
422,31,34023,6775.8944435082985
423,32,34023,7151.709237798012
424,33,34023,7519.600022139517
425,34,34023,7877.354023115403
426,35,34023,8222.951564396146
427,36,34023,8554.59953396356
428,37,34023,8870.757839661415
429,38,34023,9170.158257584631
430,39,34023,9451.815396149832
431,40,34023,9715.029815692375
432,41,34023,9959.383642902863
433,42,34023,10184.729286957989
434,43,34023,10391.172088060825
435,44,34023,10579.047900757247
436,45,34023,10748.896728868738
437,46,34023,10901.433584827812
438,47,34023,11037.517745693809
439,48,34023,11158.121526245754
440,49,34023,11264.299593797385
441,50,34023,11357.159718982031
442,51,34023,11437.835701909897
443,52,34023,11507.463044243586
444,53,34023,11567.157764871896
445,54,34023,11617.998588990897
446,55,34023,11661.012585104445
447,56,34023,11697.164187608181
448,1,34025,51.665138725694625
449,2,34025,64.91557189857103
450,3,34025,81.0237182989751
451,4,34025,100.46192614745526
452,5,34025,123.74616453704735
453,6,34025,151.43234303783925
454,7,34025,184.1106203939696
455,8,34025,222.39754270642473
456,9,34025,266.92592549933903
457,10,34025,318.3324864473736
458,11,34025,377.24334372501283
459,12,34025,444.257614777507
460,13,34025,519.9294761428649
461,14,34025,604.7491697926289
462,15,34025,699.1235573510828
463,16,34025,803.3569220498163
464,17,34025,917.6327910248067
465,18,34025,1041.9975899689903
466,19,34025,1176.3469420490894
467,20,34025,1320.415379281362
468,21,34025,1473.770145731361
