,time,FIPS,predicted
388,53,34021,3215.7273561409706
389,54,34021,3215.7273561409706
390,55,34021,3215.7273561409706
391,56,34021,3215.7273561409706
392,1,34023,12.496232706534945
393,2,34023,17.317085194332048
394,3,34023,23.780461558217414
395,4,34023,32.36156569635552
396,5,34023,43.64327809175868
397,6,34023,58.33101894581426
398,7,34023,77.26679485040329
399,8,34023,101.44139706882271
400,9,34023,132.0035325372583
401,10,34023,170.2645209589449
402,11,34023,217.69710708403124
403,12,34023,275.9269412464345
404,13,34023,346.71539626843725
405,14,34023,431.93263276211644
406,15,34023,533.5202073200305
407,16,34023,653.4430376368152
408,17,34023,793.6311803004795
409,18,34023,955.9126111254319
410,19,34023,1141.9389801385043
411,20,34023,1353.1070866033895
412,21,34023,1590.4795176578239
413,22,34023,1854.708447439652
414,23,34023,2145.966935163734
415,24,34023,2463.8921339460226
416,25,34023,2807.5445881880005
417,26,34023,3175.3872405746943
418,27,34023,3565.286902567178
419,28,34023,3974.53980644693
420,29,34023,4399.921522121962
421,30,34023,4837.760080795535
422,31,34023,5284.02970850379
423,32,34023,5734.461249432833
424,33,34023,6184.664260563467
425,34,34023,6630.254978174405
426,35,34023,7066.983960039625
427,36,34023,7490.857229128967
428,37,34023,7898.245183354875
429,38,34023,8285.974353442292
430,39,34023,8651.398217321706
431,40,34023,8992.444619799187
432,41,34023,9307.638790845793
433,42,34023,9596.102390780487
434,43,34023,9857.53032880242
435,44,34023,10092.148212086728
436,45,34023,10300.654119088615
437,46,34023,10484.148914073921
438,47,34023,10644.05952085344
439,48,34023,10782.059470385566
440,49,34023,10899.990670514195
441,50,34023,10999.789774572306
442,51,34023,11083.421816377953
443,52,34023,11152.823001990177
444,53,34023,11209.85376888267
445,54,34023,11256.262496824034
446,55,34023,11293.659624595812
447,56,34023,11323.501420893324
448,1,34025,405.9894443442892
449,2,34025,455.69341575803793
450,3,34025,509.9404533026626
451,4,34025,568.9353271187351
452,5,34025,632.8654945826926
453,6,34025,701.8975369754055
454,7,34025,776.1736072463972
455,8,34025,855.8079553661731
456,9,34025,940.8836013391976
457,10,34025,1031.449228002446
458,11,34025,1127.5163660831647
459,12,34025,1229.0569425014846
460,13,34025,1336.0012594974257
461,14,34025,1448.2364668136402
462,15,34025,1565.605581913513
463,16,34025,1687.9071041621128
464,17,34025,1814.8952582127256
465,18,34025,1946.280889754094
466,19,34025,2081.7330235693553
467,20,34025,2220.8810798723857
468,21,34025,2363.3177304948617
469,22,34025,2508.6023620988753
470,23,34025,2656.2650995995205
471,24,34025,2805.811329812682
472,25,34025,2956.7266533923116
473,26,34025,3108.482182755236
474,27,34025,3260.5400952321324
475,28,34025,3412.3593443963546
476,29,34025,3563.4014286065867
477,30,34025,3713.1361143794657
478,31,34025,3861.047013329407
479,32,34025,4006.636915039364
480,33,34025,4149.432784242639
481,34,34025,4288.990338911801
482,35,34025,4424.8981360079815
483,36,34025,4556.781103426309
484,37,34025,4684.3034697189805
485,38,34025,4807.171057092404
486,39,34025,4925.132917546867
487,40,34025,5037.982306441519
488,41,34025,5145.557001820845
489,42,34025,5247.738991153251
490,43,34025,5344.453559367573
491,44,34025,5435.667822936496
492,45,34025,5521.388764010433
493,46,34025,5601.660826075982
494,47,34025,5676.56313818885
495,48,34025,5746.206438466188
496,49,34025,5810.729769234081
497,50,34025,5870.297016087836
498,51,34025,5925.093361262708
499,52,34025,5975.321718302337
500,53,34025,6021.199210258276
501,54,34025,6062.953747788986
502,55,34025,6100.820756798964
503,56,34025,6135.040097922576
504,1,34027,415.0880748401641
505,2,34027,463.1629042744591
506,3,34027,515.3075899813414
507,4,34027,571.6716740797999
508,5,34027,632.3865276939973
509,6,34027,697.5625044274004
510,7,34027,767.2861749984602
511,8,34027,841.6176985136657
512,9,34027,920.5883869996529
513,10,34027,1004.198519632651
514,11,34027,1092.4154615036607
515,12,34027,1185.1721386933161
516,13,34027,1282.3659168971574
517,14,34027,1383.8579248821093
518,15,34027,1489.4728567582924
519,16,34027,1598.9992785539573
520,17,34027,1712.1904550672148
521,18,34027,1828.765702658739
522,19,34027,1948.412262801711
523,20,34027,2070.7876801027114
524,21,34027,2195.522657451989
525,22,34027,2322.2243502633146
526,23,34027,2450.480051729917
527,24,34027,2579.8612119478726
528,25,34027,2709.927725912172
529,26,34027,2840.2324190101976
530,27,34027,2970.3256539170416
531,28,34027,3099.7599798817664
532,29,34027,3228.0947443733558
533,30,34027,3354.9005879611577
534,31,34027,3479.7637461092145
535,32,34027,3602.290086180332
536,33,34027,3722.1088142324734
537,34,34027,3838.8757939552743
538,35,34027,3952.2764291037743
539,36,34027,4062.028070771225
540,37,34027,4167.881921509991
541,38,34027,4269.62441935237
542,39,34027,4367.078095891404
543,40,34027,4460.101913453031
544,41,34027,4548.591096739903
545,42,34027,4632.47648389523
546,43,34027,4711.723430497371
547,44,34027,4786.330307368273
548,45,34027,4856.326639121183
549,46,34027,4921.770934992901
550,47,34027,4982.748266657878
551,48,34027,5039.367649407615
552,49,34027,5091.759283344305
553,50,34027,5140.0717101678765
554,51,34027,5184.468938849606
555,52,34027,5225.12759013076
556,53,34027,5262.234105529702
557,54,34027,5295.982061567662
558,55,34027,5326.569624421443
559,56,34027,5354.197174369711
560,1,34029,347.27157681018065
561,2,34029,392.46682352772933
562,3,34029,442.1569846167755
563,4,34029,496.58963339915783
564,5,34029,555.9996881292642
565,6,34029,620.6055399712226
566,7,34029,690.6050793660038
567,8,34029,766.1716873337876
568,9,34029,847.4502648652262
569,10,34029,934.5533787840343
570,11,34029,1027.557606039425
571,12,34029,1126.5001600708927
572,13,34029,1231.3758824862618
573,14,34029,1342.1346806697995
574,15,34029,1458.6794870193019
575,16,34029,1580.8648083008845
576,17,34029,1708.4959241869444
577,18,34029,1841.328782564286
578,19,34029,1979.0706259016083
579,20,34029,2121.381368156835
580,21,34029,2267.8757257587185
581,22,34029,2418.126089540988
582,23,34029,2571.6661076087557
583,24,34029,2727.994932467851
584,25,34029,2886.58206984738
585,26,34029,3046.872751982
586,27,34029,3208.2937451516505
587,28,34029,3370.2594904145867
588,29,34029,3532.1784680631945
589,30,34029,3693.4596706537022
590,31,34029,3853.5190666955646
591,32,34029,4011.785937324437
592,33,34029,4167.708971516476
593,34,34029,4320.762011525462
594,35,34029,4470.449349038576
595,36,34029,4616.310483766194
596,37,34029,4757.92426944626
597,38,34029,4894.912387134291
598,39,34029,5026.942101701617
599,40,34029,5153.728274186106
600,41,34029,5275.034619532217
601,42,34029,5390.674215831408
602,43,34029,5500.509286967696
603,44,34029,5604.4502951664435
604,45,34029,5702.454392973803
605,46,34029,5794.523295361825
606,47,34029,5880.700641736622
607,48,34029,5961.068924478333
608,49,34029,6035.746065195592
609,50,34029,6104.8817221437785
610,51,34029,6168.653412317983
611,52,34029,6227.2625297346485
612,53,34029,6280.930337561901
613,54,34029,6329.894006293054
614,55,34029,6374.402763358294
615,56,34029,6414.714211733727
616,1,34031,48.023384884245175
617,2,34031,62.03637553543331
618,3,34031,79.584968872466
619,4,34031,101.39548641086964
620,5,34031,128.2985548090896
621,6,34031,161.2329615384714
622,7,34031,201.24678555711523
623,8,34031,249.495134414156
624,9,34031,307.2338393338381
625,10,34031,375.808521985751
626,11,34031,456.63855571454906
627,12,34031,551.1956023964159
628,13,34031,660.9766130682647
629,14,34031,787.4714315804949
630,15,34031,932.1254272514217
631,16,34031,1096.2978922739314
632,17,34031,1281.2172561220486
633,18,34031,1487.9344730785817
634,19,34031,1717.2762089733994
635,20,34031,1969.7996674956742
636,21,34031,2245.751034391693
637,22,34031,2545.029561791847
638,23,34031,2867.159251817888
639,24,34031,3211.2699217109257
640,25,34031,3576.0891425705445
641,26,34031,3959.9461489901423
642,27,34031,4360.788334008112
643,28,34031,4776.210396795488
644,29,34031,5203.495629276074
645,30,34031,5639.668246371281
646,31,34031,6081.555118371292
647,32,34031,6525.854787650912
648,33,34031,6969.211276500712
649,34,34031,7408.289943047264
650,35,34031,7839.8525347930245
651,36,34031,8260.828631445884
652,37,34031,8668.380857591777
653,38,34031,9059.961568719526
654,39,34031,9433.359149664868
655,40,34031,9786.732584174195
656,41,34031,10118.633524689783
657,42,34031,10428.015677140971
658,43,34031,10714.231881506452
659,44,34031,10977.019783243231
660,45,34031,11216.47742660384
661,46,34031,11433.030438450496
662,47,34031,11627.392698285923
663,48,34031,11800.52250280907
664,49,34031,11953.576235044184
665,50,34031,12087.861449437049
666,51,34031,12204.791101105486
667,52,34031,12305.840399234809
668,53,34031,12392.507472919475
669,54,34031,12466.278724266032
670,55,34031,12528.599428641828
671,56,34031,12580.849843338256
672,1,34035,374.0611459420945
673,2,34035,404.9653881356618
674,3,34035,437.6829047812794
675,4,34035,472.2495995051227
676,5,34035,508.6956661591723
677,6,34035,547.0450830470356
678,7,34035,587.3151316019893
679,8,34035,629.5159458418883
680,9,34035,673.6500988704977
681,10,34035,719.7122325454236
682,11,34035,767.6887361870142
683,12,34035,817.557479859749
684,13,34035,869.2876073190525
685,14,34035,922.8393931852493
686,15,34035,978.1641682874707
687,16,34035,1035.2043164205443
688,17,34035,1093.8933449858175
689,18,34035,1154.1560311526882
690,19,34035,1215.9086442930925
691,20,34035,1279.0592445193356
692,21,34035,1343.5080562106039
693,22,34035,1409.147914460152
694,23,34035,1475.8647814290666
695,24,34035,1543.5383286693007
696,25,34035,1612.0425805940424
697,26,34035,1681.2466134426
698,27,34035,1751.0153033243867
699,28,34035,1821.2101162456804
700,29,34035,1891.6899324358133
701,30,34035,1962.3118968067918
702,31,34035,2032.9322870108483
703,32,34035,2103.407390310735
704,33,34035,2173.5943803522996
705,34,34035,2243.3521849302524
706,35,34035,2312.5423359661036
707,36,34035,2381.029793169568
708,37,34035,2448.683733226853
709,38,34035,2515.3782968442088
710,39,34035,2580.993286564393
711,40,34035,2645.4148089564665
712,41,34035,2708.535855543618
713,42,34035,2770.2568176659147
714,43,34035,2830.4859313605325
715,44,34035,2889.1396492658623
716,45,34035,2946.142937502347
717,46,34035,3001.429496436209
718,47,34035,3054.941905176923
719,48,34035,3106.6316905804983
720,49,34035,3156.459322414183
721,50,34035,3204.394137171131
722,51,34035,3250.414193794199
723,52,34035,3294.506065266119
724,53,34035,3336.6645706403374
725,54,34035,3376.892452616073
726,55,34035,3415.2000061976473
727,56,34035,3451.6046643188665
728,1,34037,107.7413871098546
729,2,34037,115.22972135414223
730,3,34037,123.07682747698959
731,4,34037,131.2867350190496
732,5,34037,139.8624717856518
733,6,34037,148.80600352862274
734,7,34037,158.11817788781246
735,8,34037,167.7986732364291
736,9,34037,177.84595305384272
737,10,34037,188.2572264210946
738,11,34037,199.028415197986
739,12,34037,210.1541283964748
740,13,34037,221.62764421346722
741,14,34037,233.44090012734875
742,15,34037,245.58449139727463
743,16,34037,258.0476782329738
744,17,34037,270.818401826338
745,18,34037,283.883309355224
746,19,34037,297.22778798559824
747,20,34037,310.8360078114234
748,21,34037,324.69097358356476
749,22,34037,338.7745849906061
750,23,34037,353.0677051669366
751,24,34037,367.5502370179511
752,25,34037,382.2012068698393
753,26,34037,396.9988548733321
754,27,34037,411.920731517997
755,28,34037,426.94379954724593
756,29,34037,442.0445405050415
757,30,34037,457.19906509422793
758,31,34037,472.38322648416187
759,32,34037,487.5727356725006
760,33,34037,502.7432779830787
761,34,34037,517.8706297691004
762,35,34037,532.9307743885793
763,36,34037,547.9000165270951
764,37,34037,562.7550939614032
765,38,34037,577.4732858859488
766,39,34037,592.0325169625094
767,40,34037,606.4114563004506
768,41,34037,620.5896106307994
769,42,34037,634.5474110006667
770,43,34037,648.2662923846788
771,44,34037,661.7287656859494
772,45,34037,674.9184816797665
773,46,34037,687.820286537431
774,47,34037,700.420268654477
775,48,34037,712.7057965956517
776,49,34037,724.6655480574071
777,50,34037,736.2895298361393
778,51,34037,747.5690888758979
779,52,34037,758.4969145517756
780,53,34037,769.0670324236925
781,54,34037,779.2747897689525
782,55,34037,789.1168332699621
783,56,34037,798.5910792952187
784,1,34039,1.3741223515260295
785,2,34039,2.2561561475988388
786,3,34039,3.64659618307171
787,4,34039,5.802341947461553
788,5,34039,9.08950362562049
789,6,34039,14.01923031883913
790,7,34039,21.290376562058764
791,8,34039,31.838159484841263
792,9,34039,46.8868170388825
793,10,34039,68.00286376211979
794,11,34039,97.14395114129876
795,12,34039,136.69674641841797
796,13,34039,189.49589315660222
797,14,34039,258.8153141032679
798,15,34039,348.3231902132185
799,16,34039,461.99319702080805
800,17,34039,603.9672014549373
801,18,34039,778.3686523556579
802,19,34039,989.0711455220735
803,20,34039,1239.4326643991915
804,21,34039,1532.012105504375
805,22,34039,1868.290032936483
806,23,34039,2248.4192475137106
807,24,34039,2671.031872289651
808,25,34039,3133.1276698569127
809,26,34039,3630.063036789488
810,27,34039,4155.651871697602
811,28,34039,4702.379086742787
812,29,34039,5261.716143559623
813,30,34039,5824.517106116468
814,31,34039,6381.464798560272
815,32,34039,6923.5309944195515
816,33,34039,7442.412962735731
817,34,34039,7930.911390287248
818,35,34039,8383.22129466135
819,36,34039,8795.117091669626
820,37,34039,9164.024143131157
821,38,34039,9488.980385737492
822,39,34039,9770.501609571482
823,40,34039,10010.371494229757
824,41,34039,10211.381943971586
825,42,34039,10377.050415626098
826,43,34039,10511.33909860291
827,44,34039,10618.396643121057
828,45,34039,10702.337510542124
829,46,34039,10767.067857430296
830,47,34039,10816.160987053458
831,48,34039,10852.780435693203
832,49,34039,10879.645085063663
833,50,34039,10899.028435177885
834,51,34039,10912.783251226248
835,52,34039,10922.382981042447
836,53,34039,10928.972314781478
837,54,34039,10933.420698716294
838,55,34039,10936.37422800035
839,56,34039,10938.302900776842
840,1,36001,326.53485713355025
841,2,36001,338.3195194569029
842,3,36001,350.4176925429879
843,4,36001,362.83298351532505
844,5,36001,375.5688491712994
845,6,36001,388.62858806835135
846,7,36001,402.0153326501437
847,8,36001,415.73204142893326
848,9,36001,429.78149124064225
849,10,36001,444.1662695893713
850,11,36001,458.888767098308
851,12,36001,473.95117008414394
852,13,36001,489.3554532722364
853,14,36001,505.1033726698337
854,15,36001,521.1964586147095
855,16,36001,537.6360090165543
856,17,36001,554.4230828083932
857,18,36001,571.5584936252134
858,19,36001,589.0428037268094
859,20,36001,606.876318181668
860,21,36001,625.059079328449
861,22,36001,643.5908615313142
862,23,36001,662.471166245012
863,24,36001,681.6992174052099
864,25,36001,701.2739571591229
865,26,36001,721.1940419509799
866,27,36001,741.4578389763171
867,28,36001,762.0634230184944
868,29,36001,783.0085736801789
869,30,36001,804.2907730218569
870,31,36001,825.9072036186916
871,32,36001,847.8547470462717
872,33,36001,870.1299828049816
873,34,36001,892.7291876918513
874,35,36001,915.6483356278665
875,36,36001,938.8830979477768
876,37,36001,962.4288441584861
877,38,36001,986.2806431711078
878,39,36001,1010.4332650107546
879,40,36001,1034.8811830070847
880,41,36001,1059.6185764675606
881,42,36001,1084.6393338342843
882,43,36001,1109.9370563241844
883,44,36001,1135.5050620512031
884,45,36001,1161.336390628015
885,46,36001,1187.4238082436734
886,47,36001,1213.7598132124647
887,48,36001,1240.3366419880863
888,49,36001,1267.1462756361782
889,50,36001,1294.1804467570853
890,51,36001,1321.4306468496352
891,52,36001,1348.888134105621
892,53,36001,1376.5439416236024
893,54,36001,1404.3888860295808
894,55,36001,1432.4135764910864
895,56,36001,1460.6084241102026
896,1,36003,4.313138546528681
897,2,36003,4.698550863055151
898,3,36003,5.1063814230170905
899,4,36003,5.536677854376462
900,5,36003,5.989355996875686
901,6,36003,6.464193604498371
902,7,36003,6.960825368944324
903,8,36003,7.478739404885016
904,9,36003,8.01727531853765
905,10,36003,8.575623958427942
906,11,36003,9.152828921485177
907,12,36003,9.74778985930693
908,13,36003,10.35926759911343
909,14,36003,10.985891062225944
910,15,36003,11.626165930551986
911,16,36003,12.278484979285114
912,17,36003,12.941139962590833
913,18,36003,13.612334909212404
914,19,36003,14.290200657426684
915,20,36003,14.972810434299054
916,21,36003,15.658196263349017
917,22,36003,16.34436596807807
918,23,36003,17.02932052675945
919,24,36003,17.711071526758328
920,25,36003,18.387658464626824
921,26,36003,19.05716564135408
922,27,36003,19.717738410365257
923,28,36003,20.36759854894077
924,29,36003,21.005058541329216
925,30,36003,21.628534583500095
926,31,36003,22.23655814467091
